Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-2022-04030,2022-01-06,2022-01-11,Standard Class,CUS-9329,Betty Rodriguez B,Consumer,Baltimore,Maryland,East,Technology,Copiers,Ricoh Copier,778.88,1,0.0,64.58
ORD-2022-04031,2022-03-01,2022-03-05,Second Class,CUS-1436,Jessica Jones S,Corporate,Pittsburgh,Pennsylvania,East,Office Supplies,Fasteners,Stapler,201.32,1,0.0,10.61
ORD-2022-04032,2022-10-09,2022-10-14,Standard Class,CUS-3445,Linda Johnson A,Consumer,Tucson,Arizona,West,Office Supplies,Envelopes,Manila Envelopes,52.86,4,0.0,5.27
ORD-2023-04033,2023-12-20,2023-12-23,Second Class,CUS-5726,William Clark X,Consumer,Durham,North Carolina,South,Office Supplies,Paper,Card Stock,65.35,2,0.3,24.01
ORD-2023-04034,2023-11-16,2023-11-21,Standard Class,CUS-9751,Thomas Scott L,Consumer,Las Vegas,Nevada,West,Office Supplies,Art,Markers Set,16.93,1,0.0,21.32
ORD-2023-04035,2023-08-02,2023-08-07,Second Class,CUS-8751,Jessica Moore A,Consumer,Stamford,Connecticut,East,Technology,Phones,Wireless Headset,268.22,1,0.2,-17.35
ORD-2022-04036,2022-08-04,2022-08-06,First Class,CUS-0894,Elizabeth Hernandez G,Home Office,Reno,Nevada,West,Office Supplies,Fasteners,Paper Clips,271.41,3,0.3,3.45
ORD-2022-04037,2022-04-20,2022-04-25,Standard Class,CUS-9659,Matthew Smith B,Corporate,Knoxville,Tennessee,South,Furniture,Bookcases,3-Shelf Bookcase,578.41,4,0.1,20.87
ORD-2023-04038,2023-04-24,2023-04-25,Same Day,CUS-6795,Ashley Wilson B,Home Office,Tucson,Arizona,West,Technology,Phones,iPhone Pro,429.27,7,0.2,22.41
ORD-2022-04039,2022-01-09,2022-01-15,Standard Class,CUS-1436,Jessica Jones S,Consumer,Tacoma,Washington,West,Technology,Copiers,Ricoh Copier,402.75,1,0.0,130.14
ORD-2022-04040,2022-03-01,2022-03-08,Standard Class,CUS-3327,Lisa Miller R,Consumer,Durham,North Carolina,South,Office Supplies,Storage,Storage Box,58.21,3,0.3,-15.49
ORD-2022-04041,2022-02-03,2022-02-09,Standard Class,CUS-7207,Michael Wright D,Home Office,Grand Rapids,Michigan,Central,Office Supplies,Supplies,Tape Dispenser,118.98,2,0.1,19.19
ORD-2022-04042,2022-08-07,2022-08-12,Standard Class,CUS-0205,Karen Martin,Consumer,Dallas,Texas,Central,Furniture,Furnishings,Floor Mat,705.87,11,0.15,190.64
ORD-2022-04043,2022-04-11,2022-04-13,First Class,CUS-5159,Elizabeth White W,Consumer,Rochester,New York,East,Office Supplies,Envelopes,Business Envelopes,34.66,2,0.1,3.18
ORD-2023-04044,2023-06-09,2023-06-14,Standard Class,CUS-1209,Charles Brown P,Consumer,Denver,Colorado,West,Technology,Phones,Samsung Galaxy Phone,651.33,7,0.3,130.05
ORD-2022-04045,2022-03-20,2022-03-23,Second Class,CUS-4149,Mark Nguyen M,Corporate,Newark,New Jersey,East,Furniture,Chairs,Ergonomic Mesh Chair,645.18,1,0.1,134.18
ORD-2023-04046,2023-01-16,2023-01-23,Standard Class,CUS-5451,Steven Hill I,Home Office,Houston,Texas,Central,Office Supplies,Storage,Magazine Rack,72.46,1,0.0,1.39
ORD-2022-04047,2022-10-15,2022-10-17,First Class,CUS-0268,Ashley Young,Consumer,Cincinnati,Ohio,Central,Office Supplies,Supplies,Tape Dispenser,287.49,7,0.0,56.21
ORD-2023-04048,2023-04-24,2023-04-27,First Class,CUS-0692,Nancy White,Corporate,Memphis,Tennessee,South,Technology,Copiers,Canon Copier,2000.0,6,0.15,329.43
ORD-2023-04049,2023-03-04,2023-03-09,Standard Class,CUS-7714,Patricia Davis F,Consumer,Houston,Texas,Central,Office Supplies,Binders,Report Cover,92.91,2,0.3,14.33
ORD-2022-04050,2022-04-09,2022-04-14,Standard Class,CUS-9635,Christopher Garcia D,Consumer,Phoenix,Arizona,West,Technology,Phones,Samsung Galaxy Phone,702.01,6,0.3,55.42
ORD-2022-04051,2022-05-15,2022-05-19,Second Class,CUS-1334,Dorothy Hill K,Consumer,Saint Paul,Minnesota,Central,Office Supplies,Labels,Address Labels,69.95,2,0.3,-2.7
ORD-2022-04052,2022-07-19,2022-07-25,Standard Class,CUS-4924,Mark Scott T,Corporate,Mesa,Arizona,West,Office Supplies,Envelopes,Padded Mailers,145.95,6,0.1,47.4
ORD-2023-04053,2023-01-05,2023-01-12,Standard Class,CUS-5810,Sandra Martinez W,Home Office,Trenton,New Jersey,East,Office Supplies,Envelopes,Business Envelopes,145.96,3,0.0,51.09
ORD-2022-04054,2022-03-01,2022-03-02,Same Day,CUS-4459,Jennifer Harris S,Consumer,Nashville,Tennessee,South,Furniture,Chairs,Stacking Chair,357.62,1,0.0,58.21
ORD-2023-04055,2023-08-02,2023-08-07,Standard Class,CUS-3678,Donald Walker,Home Office,Birmingham,Alabama,South,Office Supplies,Art,Sketch Pad,55.84,5,0.2,-8.78
ORD-2022-04056,2022-03-12,2022-03-17,Standard Class,CUS-1545,Paul Thomas L,Home Office,Reno,Nevada,West,Technology,Machines,HP LaserJet Printer,483.59,1,0.0,81.81
ORD-2022-04057,2022-03-22,2022-03-27,Standard Class,CUS-3466,Karen Sanchez N,Home Office,Cincinnati,Ohio,Central,Office Supplies,Envelopes,Padded Mailers,325.34,2,0.0,92.63
ORD-2022-04058,2022-01-22,2022-01-24,First Class,CUS-4249,Linda Harris X,Corporate,Birmingham,Alabama,South,Furniture,Furnishings,Desk Lamp,438.12,2,0.2,26.13
ORD-2023-04059,2023-02-23,2023-03-02,Standard Class,CUS-1863,Steven Allen,Consumer,Jacksonville,Florida,South,Furniture,Furnishings,Wall Clock,660.62,1,0.0,231.03
ORD-2022-04060,2022-05-10,2022-05-15,Standard Class,CUS-5168,Emily Walker L,Corporate,San Jose,California,West,Technology,Machines,All-in-One Printer,423.98,7,0.0,145.93
ORD-2022-04061,2022-07-03,2022-07-09,Standard Class,CUS-3534,Susan Wilson,Consumer,Milwaukee,Wisconsin,Central,Furniture,Tables,Corner Desk,696.9,1,0.0,142.81
ORD-2023-04062,2023-07-15,2023-07-21,Standard Class,CUS-4416,Thomas Williams V,Consumer,Raleigh,North Carolina,South,Technology,Accessories,Monitor Stand,640.8,5,0.0,30.02
ORD-2022-04063,2022-07-17,2022-07-22,Standard Class,CUS-6617,Karen Thomas C,Consumer,Trenton,New Jersey,East,Technology,Phones,Wireless Headset,239.5,1,0.1,44.45
ORD-2023-04064,2023-01-26,2023-01-28,First Class,CUS-2760,Margaret Hill H,Corporate,New Orleans,Louisiana,South,Technology,Accessories,Keyboard,528.99,3,0.0,59.36
ORD-2023-04065,2023-05-06,2023-05-11,Standard Class,CUS-0407,Paul Rodriguez C,Corporate,Seattle,Washington,West,Office Supplies,Art,Paint Set,57.11,6,0.1,23.55
ORD-2023-04066,2023-04-05,2023-04-11,Standard Class,CUS-3376,Joseph Rodriguez C,Home Office,Eugene,Oregon,West,Technology,Accessories,Webcam,308.89,1,0.0,46.18
ORD-2023-04067,2023-02-17,2023-02-24,Standard Class,CUS-5159,Elizabeth White W,Consumer,Detroit,Michigan,Central,Office Supplies,Fasteners,Stapler,117.52,8,0.0,47.31
ORD-2023-04068,2023-10-12,2023-10-14,First Class,CUS-9942,Joseph Miller E,Consumer,Jacksonville,Florida,South,Technology,Phones,iPhone Pro,845.1,3,0.3,69.5
ORD-2023-04069,2023-09-02,2023-09-08,Standard Class,CUS-3803,Patricia Thomas D,Corporate,Atlanta,Georgia,South,Technology,Copiers,Ricoh Copier,197.93,1,0.1,-10.65
ORD-2022-04070,2022-05-05,2022-05-08,First Class,CUS-1863,Steven Allen,Consumer,Detroit,Michigan,Central,Office Supplies,Binders,Folder Set,293.38,2,0.0,25.78
ORD-2023-04071,2023-03-10,2023-03-16,Standard Class,CUS-4235,Lisa Moore P,Corporate,New Orleans,Louisiana,South,Office Supplies,Art,Markers Set,159.61,4,0.3,-14.56
ORD-2023-04072,2023-07-26,2023-07-28,First Class,CUS-9329,Betty Rodriguez B,Home Office,Knoxville,Tennessee,South,Office Supplies,Storage,Desk Organizer,71.84,1,0.1,4.04
ORD-2022-04073,2022-03-28,2022-04-02,Second Class,CUS-4107,Joseph Anderson,Corporate,Baton Rouge,Louisiana,South,Furniture,Tables,Corner Desk,89.44,10,0.0,20.53
ORD-2023-04074,2023-08-20,2023-08-25,Second Class,CUS-5286,James Davis M,Home Office,Rochester,Minnesota,Central,Furniture,Bookcases,5-Shelf Bookcase,340.63,3,0.0,97.45
ORD-2022-04075,2022-12-01,2022-12-06,Standard Class,CUS-1334,Dorothy Hill K,Consumer,Nashville,Tennessee,South,Furniture,Bookcases,Corner Bookcase,348.05,3,0.0,43.3
ORD-2023-04076,2023-02-13,2023-02-19,Standard Class,CUS-8283,Andrew Torres,Consumer,Henderson,Nevada,West,Technology,Copiers,Ricoh Copier,448.84,1,0.1,26.59
ORD-2022-04077,2022-12-16,2022-12-20,Second Class,CUS-9656,Donald Thomas E,Consumer,Grand Rapids,Michigan,Central,Furniture,Chairs,Conference Chair,371.89,12,0.0,103.36
ORD-2022-04078,2022-04-13,2022-04-19,Standard Class,CUS-6617,Karen Thomas C,Corporate,New Haven,Connecticut,East,Furniture,Chairs,Ergonomic Mesh Chair,76.77,3,0.15,31.45
ORD-2023-04079,2023-05-28,2023-06-03,Standard Class,CUS-8550,Joseph Smith V,Corporate,Allentown,Pennsylvania,East,Furniture,Bookcases,Stackable Bookcase,280.35,5,0.0,67.72
ORD-2023-04080,2023-03-10,2023-03-16,Standard Class,CUS-6456,Jessica Sanchez R,Consumer,Rochester,New York,East,Office Supplies,Binders,3-Ring Binder,79.09,3,0.15,0.57
ORD-2022-04081,2022-10-11,2022-10-14,Second Class,CUS-3885,Linda Thomas Q,Corporate,Fort Worth,Texas,Central,Technology,Phones,Google Pixel,1106.1,3,0.0,101.81
ORD-2023-04082,2023-01-06,2023-01-11,Standard Class,CUS-0861,Sarah Thomas B,Corporate,Huntsville,Alabama,South,Office Supplies,Fasteners,Paper Clips,57.78,3,0.0,26.07
ORD-2023-04083,2023-10-17,2023-10-21,Second Class,CUS-8265,Joseph Jones X,Consumer,Ann Arbor,Michigan,Central,Technology,Phones,Desk Phone,2551.93,9,0.1,765.84
ORD-2022-04084,2022-07-26,2022-08-02,Standard Class,CUS-2857,Ashley Garcia E,Consumer,Boston,Massachusetts,East,Technology,Accessories,Wireless Mouse,111.05,5,0.1,-2.64
ORD-2023-04085,2023-12-10,2023-12-15,Standard Class,CUS-9953,John Brown W,Home Office,Eugene,Oregon,West,Furniture,Furnishings,Coat Rack,1419.45,5,0.1,338.6
ORD-2022-04086,2022-02-25,2022-03-03,Standard Class,CUS-8876,Daniel Ramirez I,Consumer,Huntsville,Alabama,South,Furniture,Furnishings,Desk Lamp,255.73,2,0.0,41.63
ORD-2023-04087,2023-07-01,2023-07-01,Same Day,CUS-3992,Sandra White G,Home Office,Birmingham,Alabama,South,Technology,Copiers,Canon Copier,1019.4,3,0.0,47.88
ORD-2022-04088,2022-03-15,2022-03-19,Second Class,CUS-7449,Jessica Gonzalez N,Corporate,Denver,Colorado,West,Furniture,Chairs,Folding Chair,326.17,3,0.1,33.6
ORD-2022-04089,2022-02-16,2022-02-22,Standard Class,CUS-8265,Joseph Jones X,Corporate,Durham,North Carolina,South,Technology,Machines,Brother Inkjet Printer,1020.25,3,0.1,265.43
ORD-2022-04090,2022-11-13,2022-11-17,Second Class,CUS-5810,Sandra Martinez W,Home Office,Richmond,Virginia,East,Office Supplies,Supplies,Glue Sticks,120.39,5,0.2,15.68
ORD-2023-04091,2023-11-14,2023-11-17,First Class,CUS-1566,William Robinson Q,Consumer,New Orleans,Louisiana,South,Technology,Phones,Google Pixel,276.65,1,0.0,35.81
ORD-2022-04092,2022-03-26,2022-03-30,Second Class,CUS-7691,William Taylor J,Consumer,Phoenix,Arizona,West,Office Supplies,Envelopes,Padded Mailers,314.67,10,0.2,19.94
ORD-2023-04093,2023-06-19,2023-06-25,Standard Class,CUS-4459,Jennifer Harris S,Consumer,Miami,Florida,South,Technology,Copiers,Ricoh Copier,468.02,1,0.15,8.77
ORD-2023-04094,2023-11-27,2023-12-02,Standard Class,CUS-3992,Sandra White G,Consumer,Richmond,Virginia,East,Office Supplies,Fasteners,Stapler,195.95,1,0.0,0.15
ORD-2022-04095,2022-07-27,2022-08-02,Standard Class,CUS-1860,Margaret Wilson L,Home Office,Montgomery,Alabama,South,Office Supplies,Storage,Magazine Rack,339.02,6,0.0,51.17
ORD-2022-04096,2022-07-07,2022-07-10,Second Class,CUS-8774,Mary Scott J,Corporate,Jersey City,New Jersey,East,Technology,Accessories,Keyboard,224.47,3,0.0,77.53
ORD-2022-04097,2022-07-16,2022-07-21,Second Class,CUS-1566,William Robinson Q,Corporate,Savannah,Georgia,South,Office Supplies,Binders,Report Cover,203.29,1,0.1,42.92
ORD-2022-04098,2022-02-06,2022-02-11,Second Class,CUS-3524,Daniel Wilson I,Consumer,Henderson,Nevada,West,Technology,Machines,Desktop Computer,255.76,6,0.15,-4.15
ORD-2022-04099,2022-06-02,2022-06-08,Standard Class,CUS-8849,Donna Flores,Consumer,Charlotte,North Carolina,South,Technology,Machines,Brother Inkjet Printer,461.08,1,0.1,71.08
ORD-2023-04100,2023-09-28,2023-10-05,Standard Class,CUS-3814,Jessica Taylor A,Consumer,Seattle,Washington,West,Furniture,Chairs,Executive Office Chair,405.27,8,0.1,92.62
ORD-2023-04101,2023-11-15,2023-11-22,Standard Class,CUS-1860,Margaret Wilson L,Home Office,Worcester,Massachusetts,East,Furniture,Chairs,Executive Office Chair,149.74,8,0.0,66.62
ORD-2022-04102,2022-12-13,2022-12-16,First Class,CUS-7110,Lisa Davis O,Corporate,San Jose,California,West,Furniture,Bookcases,Corner Bookcase,266.67,12,0.0,102.21
ORD-2022-04103,2022-08-20,2022-08-25,Standard Class,CUS-5810,Daniel Hill U,Consumer,Albany,New York,East,Office Supplies,Binders,Presentation Binder,372.09,1,0.1,75.84
ORD-2023-04104,2023-06-20,2023-06-25,Second Class,CUS-9659,Matthew Smith B,Corporate,Rockville,Maryland,East,Technology,Phones,Desk Phone,1041.33,2,0.0,308.77
ORD-2023-04105,2023-12-06,2023-12-11,Standard Class,CUS-3678,Donald Walker,Consumer,Jersey City,New Jersey,East,Furniture,Chairs,Ergonomic Mesh Chair,472.95,6,0.1,6.31
ORD-2023-04106,2023-04-20,2023-04-24,Second Class,CUS-8853,Matthew Hill J,Consumer,Birmingham,Alabama,South,Office Supplies,Binders,Report Cover,153.36,5,0.3,-0.79
ORD-2023-04107,2023-01-24,2023-01-31,Standard Class,CUS-9659,Matthew Smith B,Corporate,Austin,Texas,Central,Office Supplies,Envelopes,Business Envelopes,79.82,5,0.15,3.7
ORD-2023-04108,2023-03-03,2023-03-08,Standard Class,CUS-1979,Paul Wright,Home Office,Phoenix,Arizona,West,Technology,Machines,HP LaserJet Printer,1213.69,9,0.2,217.51
ORD-2022-04109,2022-03-26,2022-04-01,Standard Class,CUS-6286,Joshua Lee Z,Consumer,Green Bay,Wisconsin,Central,Technology,Phones,Wireless Headset,349.28,2,0.2,68.56
ORD-2023-04110,2023-11-03,2023-11-05,First Class,CUS-3534,Susan Wilson,Consumer,Mesa,Arizona,West,Furniture,Chairs,Folding Chair,598.58,2,0.3,-37.53
ORD-2023-04111,2023-03-20,2023-03-27,Standard Class,CUS-7291,John Allen Z,Consumer,San Diego,California,West,Furniture,Chairs,Executive Office Chair,765.41,3,0.1,25.85
ORD-2022-04112,2022-09-15,2022-09-21,Standard Class,CUS-3445,Linda Johnson A,Corporate,Nashville,Tennessee,South,Furniture,Bookcases,5-Shelf Bookcase,205.37,2,0.1,52.8
ORD-2023-04113,2023-02-02,2023-02-09,Standard Class,CUS-5523,Mary Garcia G,Consumer,Green Bay,Wisconsin,Central,Technology,Accessories,Wireless Mouse,1426.8,3,0.1,123.34
ORD-2022-04114,2022-12-24,2022-12-30,Standard Class,CUS-8398,Sarah Moore,Consumer,Richmond,Virginia,East,Technology,Accessories,Cable Kit,195.84,1,0.2,46.83
ORD-2023-04115,2023-09-13,2023-09-20,Standard Class,CUS-0972,Richard Jackson G,Corporate,Henderson,Nevada,West,Furniture,Bookcases,Stackable Bookcase,1408.73,1,0.0,128.02
ORD-2022-04116,2022-12-16,2022-12-22,Standard Class,CUS-3466,Karen Sanchez N,Consumer,Ann Arbor,Michigan,Central,Furniture,Bookcases,5-Shelf Bookcase,369.06,1,0.0,64.17
ORD-2023-04117,2023-09-01,2023-09-05,Second Class,CUS-4275,Richard Wright K,Consumer,Pittsburgh,Pennsylvania,East,Furniture,Bookcases,Corner Bookcase,315.0,11,0.0,116.93
ORD-2023-04118,2023-08-02,2023-08-02,Same Day,CUS-7159,Andrew Garcia E,Consumer,Durham,North Carolina,South,Office Supplies,Storage,Desk Organizer,27.83,2,0.0,7.16
ORD-2022-04119,2022-10-01,2022-10-04,First Class,CUS-4765,Joshua Jones Q,Corporate,Shreveport,Louisiana,South,Technology,Phones,Samsung Galaxy Phone,463.05,1,0.0,102.48
ORD-2022-04120,2022-03-23,2022-03-30,Standard Class,CUS-5523,Mary Garcia G,Corporate,New Haven,Connecticut,East,Furniture,Furnishings,Coat Rack,133.19,1,0.0,19.02
ORD-2022-04121,2022-07-06,2022-07-11,Standard Class,CUS-4684,Susan Lee Z,Corporate,Sacramento,California,West,Furniture,Tables,Conference Table,235.24,1,0.0,70.23
ORD-2022-04122,2022-09-26,2022-10-01,Standard Class,CUS-8876,Daniel Ramirez I,Consumer,Milwaukee,Wisconsin,Central,Furniture,Chairs,Folding Chair,342.71,1,0.2,50.57
ORD-2023-04123,2023-03-19,2023-03-24,Second Class,CUS-8521,Sarah Smith N,Home Office,Augusta,Georgia,South,Office Supplies,Supplies,Scissors,217.32,1,0.0,66.8
ORD-2023-04124,2023-09-01,2023-09-03,First Class,CUS-3992,Sandra White G,Consumer,Annapolis,Maryland,East,Technology,Copiers,Sharp Copier,605.09,4,0.2,107.81
ORD-2023-04125,2023-09-26,2023-10-01,Standard Class,CUS-3885,Linda Thomas Q,Consumer,Fort Worth,Texas,Central,Technology,Phones,iPhone Pro,655.53,6,0.0,91.64
ORD-2023-04126,2023-11-21,2023-11-27,Standard Class,CUS-7508,Matthew Moore F,Consumer,Green Bay,Wisconsin,Central,Furniture,Bookcases,Stackable Bookcase,206.99,4,0.0,8.16
ORD-2023-04127,2023-12-18,2023-12-21,First Class,CUS-2065,John Jones,Corporate,Chicago,Illinois,Central,Technology,Accessories,Cable Kit,329.33,1,0.0,111.18
ORD-2023-04128,2023-09-11,2023-09-16,Standard Class,CUS-8832,Matthew Taylor C,Consumer,Bloomington,Indiana,Central,Technology,Copiers,Ricoh Copier,2000.0,4,0.3,254.49
ORD-2023-04129,2023-05-16,2023-05-20,Second Class,CUS-4697,Steven Miller T,Corporate,Fort Worth,Texas,Central,Technology,Phones,Desk Phone,284.62,1,0.0,24.14
ORD-2022-04130,2022-12-04,2022-12-11,Standard Class,CUS-8277,Dorothy Lewis P,Corporate,Richmond,Virginia,East,Furniture,Chairs,Folding Chair,1870.68,6,0.2,69.76
ORD-2023-04131,2023-10-25,2023-10-30,Standard Class,CUS-2760,Margaret Hill H,Consumer,Huntsville,Alabama,South,Furniture,Bookcases,5-Shelf Bookcase,409.38,3,0.0,86.37
ORD-2023-04132,2023-06-04,2023-06-09,Second Class,CUS-7714,Patricia Davis F,Home Office,Durham,North Carolina,South,Furniture,Tables,Conference Table,383.2,9,0.0,134.68
ORD-2022-04133,2022-02-16,2022-02-19,First Class,CUS-6718,Ashley Johnson A,Consumer,Austin,Texas,Central,Furniture,Bookcases,Corner Bookcase,720.45,3,0.0,135.28
ORD-2023-04134,2023-08-07,2023-08-09,First Class,CUS-7935,Barbara Jones P,Consumer,Charlotte,North Carolina,South,Office Supplies,Art,Colored Pencils,349.25,9,0.1,86.98
ORD-2023-04135,2023-02-08,2023-02-13,Standard Class,CUS-4275,Richard Wright K,Consumer,Annapolis,Maryland,East,Technology,Machines,Desktop Computer,375.22,1,0.1,35.52
ORD-2023-04136,2023-02-14,2023-02-18,Second Class,CUS-1867,Charles Taylor Y,Consumer,Reno,Nevada,West,Office Supplies,Supplies,Tape Dispenser,74.03,2,0.2,15.39
ORD-2023-04137,2023-03-15,2023-03-22,Standard Class,CUS-3992,Sandra White G,Consumer,Shreveport,Louisiana,South,Office Supplies,Labels,File Labels,96.58,2,0.0,42.07
ORD-2022-04138,2022-09-09,2022-09-14,Standard Class,CUS-3686,Jessica Nguyen T,Consumer,Grand Rapids,Michigan,Central,Technology,Copiers,Ricoh Copier,671.6,4,0.1,-4.19
ORD-2023-04139,2023-03-11,2023-03-16,Standard Class,CUS-9811,Patricia Brown,Consumer,Aurora,Colorado,West,Furniture,Chairs,Folding Chair,624.3,1,0.3,13.76
ORD-2022-04140,2022-10-18,2022-10-20,First Class,CUS-8625,James Taylor R,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,Google Pixel,668.51,3,0.2,130.88
ORD-2022-04141,2022-09-14,2022-09-16,First Class,CUS-9656,Donald Thomas E,Consumer,New Orleans,Louisiana,South,Furniture,Furnishings,Desk Lamp,627.56,7,0.0,219.54
ORD-2023-04142,2023-11-09,2023-11-16,Standard Class,CUS-5123,Joshua Williams U,Consumer,Montgomery,Alabama,South,Technology,Phones,Google Pixel,2470.94,3,0.1,40.17
ORD-2023-04143,2023-04-12,2023-04-17,Standard Class,CUS-4187,Anthony Clark,Consumer,Trenton,New Jersey,East,Office Supplies,Supplies,Glue Sticks,171.28,1,0.0,51.59
ORD-2023-04144,2023-04-27,2023-05-03,Standard Class,CUS-4107,Joseph Anderson,Home Office,New Orleans,Louisiana,South,Furniture,Tables,Round Table,490.81,5,0.2,74.62
ORD-2022-04145,2022-02-28,2022-03-03,Second Class,CUS-4319,Jennifer Garcia,Consumer,Philadelphia,Pennsylvania,East,Technology,Machines,HP LaserJet Printer,121.64,2,0.0,24.56
ORD-2022-04146,2022-05-15,2022-05-18,First Class,CUS-4235,Lisa Moore P,Consumer,Annapolis,Maryland,East,Office Supplies,Storage,Storage Box,15.39,3,0.2,18.41
ORD-2023-04147,2023-07-17,2023-07-21,Second Class,CUS-4126,Charles Sanchez R,Corporate,Austin,Texas,Central,Technology,Copiers,Ricoh Copier,699.25,1,0.1,67.85
ORD-2023-04148,2023-04-08,2023-04-13,Standard Class,CUS-3678,Donald Walker,Consumer,Allentown,Pennsylvania,East,Furniture,Bookcases,Corner Bookcase,354.56,4,0.0,62.69
ORD-2022-04149,2022-06-08,2022-06-08,Same Day,CUS-3944,William White H,Consumer,Allentown,Pennsylvania,East,Technology,Phones,Wireless Headset,339.5,5,0.0,29.63
ORD-2022-04150,2022-01-16,2022-01-18,First Class,CUS-0894,Elizabeth Hernandez G,Consumer,Shreveport,Louisiana,South,Office Supplies,Binders,Report Cover,122.72,2,0.15,18.93
ORD-2023-04151,2023-01-21,2023-01-28,Standard Class,CUS-7544,Patricia Brown K,Consumer,Henderson,Nevada,West,Office Supplies,Art,Paint Set,96.24,1,0.0,5.18
ORD-2023-04152,2023-06-24,2023-06-30,Standard Class,CUS-4684,Susan Lee Z,Consumer,Seattle,Washington,West,Technology,Machines,All-in-One Printer,1263.35,2,0.0,287.14
ORD-2022-04153,2022-10-03,2022-10-05,First Class,CUS-3678,Donald Walker,Consumer,Orlando,Florida,South,Office Supplies,Binders,Report Cover,175.83,1,0.1,49.56
ORD-2022-04154,2022-01-10,2022-01-15,Second Class,CUS-8751,Jessica Moore A,Consumer,Raleigh,North Carolina,South,Furniture,Bookcases,Corner Bookcase,168.35,1,0.1,22.73
ORD-2023-04155,2023-12-23,2023-12-27,Second Class,CUS-4720,Sandra Wright W,Consumer,Raleigh,North Carolina,South,Office Supplies,Binders,Presentation Binder,362.4,1,0.0,93.3
ORD-2022-04156,2022-10-01,2022-10-06,Standard Class,CUS-2529,Michael Ramirez H,Home Office,Boston,Massachusetts,East,Office Supplies,Fasteners,Stapler,137.95,5,0.0,-6.23
ORD-2022-04157,2022-08-05,2022-08-05,Same Day,CUS-5806,Susan Anderson H,Consumer,Jersey City,New Jersey,East,Furniture,Bookcases,3-Shelf Bookcase,582.87,3,0.0,95.69
ORD-2022-04158,2022-11-20,2022-11-25,Second Class,CUS-3944,William White H,Consumer,Grand Rapids,Michigan,Central,Technology,Copiers,Xerox Machine,454.74,4,0.0,139.69
ORD-2022-04159,2022-12-23,2022-12-28,Standard Class,CUS-5755,Linda Torres S,Consumer,Detroit,Michigan,Central,Technology,Accessories,Monitor Stand,396.15,3,0.2,10.28
ORD-2023-04160,2023-04-24,2023-04-27,First Class,CUS-4359,Joseph Williams Q,Corporate,Eugene,Oregon,West,Office Supplies,Art,Sketch Pad,135.04,4,0.1,-4.33
ORD-2023-04161,2023-04-14,2023-04-20,Standard Class,CUS-4976,Charles Lee,Corporate,Tucson,Arizona,West,Furniture,Bookcases,3-Shelf Bookcase,386.45,3,0.3,58.32
ORD-2023-04162,2023-05-21,2023-05-27,Standard Class,CUS-9241,Sandra Jackson D,Consumer,Minneapolis,Minnesota,Central,Office Supplies,Paper,Card Stock,185.33,3,0.0,45.98
ORD-2023-04163,2023-10-22,2023-10-27,Standard Class,CUS-5322,Anthony Anderson L,Corporate,Columbus,Ohio,Central,Technology,Phones,Desk Phone,537.4,2,0.1,47.46
ORD-2023-04164,2023-12-22,2023-12-24,First Class,CUS-3803,Patricia Thomas D,Corporate,Charlotte,North Carolina,South,Office Supplies,Paper,Sticky Notes,37.77,4,0.0,2.94
ORD-2023-04165,2023-09-08,2023-09-13,Standard Class,CUS-9811,Patricia Brown,Consumer,Naperville,Illinois,Central,Furniture,Bookcases,Stackable Bookcase,270.56,2,0.1,20.87
ORD-2022-04166,2022-02-09,2022-02-16,Standard Class,CUS-6227,Andrew Torres D,Consumer,Chicago,Illinois,Central,Technology,Accessories,Monitor Stand,773.72,2,0.0,94.31
ORD-2022-04167,2022-02-01,2022-02-07,Standard Class,CUS-2760,Margaret Hill H,Consumer,Green Bay,Wisconsin,Central,Technology,Phones,Google Pixel,323.2,2,0.0,109.47
ORD-2022-04168,2022-01-20,2022-01-26,Standard Class,CUS-2857,Ashley Garcia E,Consumer,Savannah,Georgia,South,Technology,Phones,Desk Phone,336.65,2,0.1,68.32
ORD-2022-04169,2022-05-12,2022-05-19,Standard Class,CUS-6844,Kimberly Scott,Corporate,San Antonio,Texas,Central,Furniture,Tables,Standing Desk,842.04,11,0.0,46.97
ORD-2022-04170,2022-12-02,2022-12-05,Second Class,CUS-5451,Steven Hill I,Home Office,Baltimore,Maryland,East,Furniture,Furnishings,Coat Rack,281.33,9,0.3,-44.59
ORD-2023-04171,2023-12-16,2023-12-21,Second Class,CUS-0563,Linda Davis,Home Office,Arlington,Virginia,East,Technology,Copiers,Sharp Copier,193.92,8,0.15,50.3
ORD-2023-04172,2023-04-27,2023-05-02,Standard Class,CUS-9953,Lisa Johnson S,Consumer,Charlotte,North Carolina,South,Technology,Accessories,Wireless Mouse,450.7,4,0.2,-11.83
ORD-2022-04173,2022-02-28,2022-03-05,Standard Class,CUS-2857,Ashley Garcia E,Corporate,Columbus,Ohio,Central,Technology,Accessories,Keyboard,278.33,3,0.3,0.57
ORD-2023-04174,2023-04-19,2023-04-24,Standard Class,CUS-4832,Charles Wilson U,Home Office,Savannah,Georgia,South,Technology,Phones,Samsung Galaxy Phone,236.58,1,0.1,39.83
